Timestamp,market-cap
10/10/2020 4:35,2.11046E+11
10/10/2020 4:55,2.11324E+11
10/10/2020 5:29,2.1113E+11
10/10/2020 6:11,2.11158E+11
10/10/2020 6:32,2.11186E+11
10/10/2020 7:51,2.10843E+11
10/10/2020 8:08,2.10844E+11
10/10/2020 8:23,2.1064E+11
10/10/2020 9:23,2.10446E+11
10/10/2020 10:02,2.10585E+11
10/10/2020 10:38,2.10382E+11
10/10/2020 10:55,2.10289E+11
10/10/2020 12:10,2.09568E+11
10/10/2020 12:37,2.09484E+11
10/10/2020 13:06,2.09744E+11
10/10/2020 13:17,2.09624E+11
10/10/2020 13:38,2.09374E+11
10/10/2020 13:54,2.09661E+11
10/10/2020 14:18,2.09874E+11
10/10/2020 14:39,2.09791E+11
10/10/2020 15:15,2.1006E+11
10/10/2020 15:47,2.10236E+11
10/10/2020 16:16,2.10616E+11
10/10/2020 16:37,2.10736E+11
10/10/2020 16:51,2.10764E+11
10/10/2020 17:24,2.09941E+11
10/10/2020 18:47,2.10135E+11
10/10/2020 19:15,2.10191E+11
10/10/2020 19:31,2.10293E+11
10/10/2020 19:42,2.10293E+11
10/10/2020 20:25,2.10247E+11
10/10/2020 21:00,2.10331E+11
10/10/2020 21:37,2.10479E+11
10/10/2020 22:00,2.10498E+11
10/10/2020 22:28,2.10054E+11
10/10/2020 22:58,2.10517E+11
10/10/2020 23:07,2.10563E+11
10/10/2020 23:31,2.10054E+11
11/10/2020 0:05,2.10184E+11
11/10/2020 0:24,2.09249E+11
11/10/2020 0:58,2.09324E+11
11/10/2020 1:46,2.09065E+11
11/10/2020 2:03,2.09435E+11
11/10/2020 2:22,2.0962E+11
11/10/2020 2:47,2.09787E+11
11/10/2020 3:25,2.10426E+11
11/10/2020 3:42,2.1038E+11
11/10/2020 3:56,2.10278E+11
11/10/2020 4:49,2.0964E+11
11/10/2020 5:34,2.09548E+11
11/10/2020 6:02,2.09576E+11
11/10/2020 6:27,2.09474E+11
11/10/2020 6:54,2.09891E+11
11/10/2020 7:15,2.10206E+11
11/10/2020 8:07,2.10419E+11
